name,n,n_squared,n_comparisons_total,n_comparisons_non_self,sum_scores_all,sum_scores_non_self,mean_score_all,mean_score_non_self,var_score_non_self,std_score_non_self,median_score_non_self,q25_score,q75_score,min_score,max_score,fraction_strong_binders,fraction_moderate_binders,fraction_weak_binders,log_n,sqrt_n,expected_random,enrichment_score,size_bin,z_score,effect_size,category,foldseek_match_coverage
RANDOM_MGC_3779,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3773,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3743,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3711,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3720,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3723,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3763,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3718,6,36,6,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.791759469228055,2.449489742783178,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5305,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3778,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3738,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3725,6,36,6,2,4.226,0.226,0.7043333333333334,0.113,0.0,0.0,0.113,0.33475,1.0,0.113,1.0,0.6666666666666666,0.0,0.3333333333333333,1.791759469228055,2.449489742783178,0.3,2.347777777777778,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3727,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5375,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3734,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3733,6,36,6,1,5.105,0.105,0.8508333333333334,0.105,,0.0,0.105,1.0,1.0,0.105,1.0,0.8333333333333334,0.0,0.16666666666666666,1.791759469228055,2.449489742783178,0.3,2.8361111111111117,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3757,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3787,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3721,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3701,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3784,6,36,6,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.791759469228055,2.449489742783178,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3755,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3739,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3726,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3749,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5339,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3740,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3713,5,25,5,2,3.277,0.277,0.6554,0.1385,4.500000000000008e-06,0.0021213203435596446,0.1385,0.14,1.0,0.137,1.0,0.6,0.0,0.4,1.6094379124341003,2.23606797749979,0.3,2.1846666666666668,small,167.5371666891325,-76.13183010775154,RANDOM,0.0
RANDOM_MGC_3741,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5293,6,36,6,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.791759469228055,2.449489742783178,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3756,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3737,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3785,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3791,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3731,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3729,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3753,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3752,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3803,5,25,5,2,3.1980000000000004,0.198,0.6396000000000001,0.099,0.0,0.0,0.099,0.099,1.0,0.099,1.0,0.6,0.0,0.4,1.6094379124341003,2.23606797749979,0.3,2.132,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5303,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5265,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3703,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3751,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3754,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3788,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3780,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3742,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3799,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3772,2,4,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.4142135623730951,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5323,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5370,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3786,2,4,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.4142135623730951,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3797,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3735,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3800,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3762,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3792,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5368,2,4,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.4142135623730951,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3790,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3748,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3766,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3793,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3768,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5355,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3764,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3744,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3783,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3794,2,4,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6931471805599453,1.4142135623730951,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3777,6,36,6,2,4.63,0.63,0.7716666666666666,0.315,0.0,0.0,0.315,0.48625,1.0,0.315,1.0,0.6666666666666666,0.3333333333333333,0.0,1.791759469228055,2.449489742783178,0.3,2.572222222222222,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3758,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5278,5,25,5,2,3.274,0.274,0.6548,0.137,2.0000000000000037e-06,0.0014142135623730963,0.137,0.138,1.0,0.136,1.0,0.6,0.0,0.4,1.6094379124341003,2.23606797749979,0.3,2.182666666666667,small,250.88148596498687,-115.25840533340713,RANDOM,0.0
RANDOM_MGC_5345,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3770,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5281,6,36,6,2,4.65,0.65,0.775,0.325,0.00016200000000000028,0.012727922061357866,0.325,0.5005,1.0,0.316,1.0,0.6666666666666666,0.3333333333333333,0.0,1.791759469228055,2.449489742783178,0.3,2.5833333333333335,small,37.319524562623315,1.9641855032959654,RANDOM,0.0
RANDOM_MGC_3724,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3798,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3722,5,25,5,1,4.106,0.106,0.8211999999999999,0.106,,0.0,0.106,1.0,1.0,0.106,1.0,0.8,0.0,0.2,1.6094379124341003,2.23606797749979,0.3,2.7373333333333334,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3719,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3802,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5282,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5280,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5267,6,36,6,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.791759469228055,2.449489742783178,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5316,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5284,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3796,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5276,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5353,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5372,5,25,5,2,3.679,0.679,0.7358,0.3395,5.000000000000009e-07,0.0007071067811865482,0.3395,0.34,1.0,0.339,1.0,0.6,0.4,0.0,1.6094379124341003,2.23606797749979,0.3,2.452666666666667,small,616.3142704821943,55.86143571373725,RANDOM,0.0
RANDOM_MGC_5300,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5277,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5352,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3767,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5190,4,16,4,1,3.099,0.099,0.77475,0.099,,0.0,0.099,0.77475,1.0,0.099,1.0,0.75,0.0,0.25,1.3862943611198906,2.0,0.3,2.5825000000000005,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5351,6,36,6,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.791759469228055,2.449489742783178,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5285,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5304,6,36,6,2,5.0089999999999995,1.009,0.8348333333333332,0.5045,5.000000000000009e-07,0.0007071067811865482,0.5045,0.62875,1.0,0.504,1.0,1.0,0.0,0.0,1.791759469228055,2.449489742783178,0.3,2.7827777777777776,small,756.3685536092096,289.2066735052976,RANDOM,0.5
RANDOM_MGC_3765,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3805,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5279,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5288,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5291,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5286,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3801,6,36,6,2,4.58,0.58,0.7633333333333333,0.29,8.000000000000015e-06,0.0028284271247461927,0.29,0.469,1.0,0.288,1.0,0.6666666666666666,0.0,0.3333333333333333,1.791759469228055,2.449489742783178,0.3,2.5444444444444443,small,163.81307097488335,-3.5355339059327378,RANDOM,0.0
RANDOM_MGC_5208,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3782,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5361,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_5287,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
