group_name,dataset_group,num_promoters,num_comparisons,similarity_score,normalized_similarity,similarity_category,size_adjustment_factor,comparison_weight,std_adjustment_factor,similarity_std,mean_proximal_similarity,mean_distal_similarity,num_tfbs_types_found,status,error_msg
RANDOM_MGC_9436,Random,4,6,62.79,60.47,High Similarity,0.96,0.95,1.0,10.29,0.627,0.629,25.0,success,
RANDOM_MGC_9434,Random,5,10,53.81,53.81,High Similarity,1.0,1.0,1.0,9.56,0.557,0.494,26.0,success,
RANDOM_MGC_9438,Random,3,3,51.14,45.56,Moderate Similarity,0.92,0.85,0.95,18.11,0.426,0.711,20.0,success,
RANDOM_MGC_9437,Random,5,10,53.36,52.83,High Similarity,1.0,1.0,0.95,16.37,0.49,0.634,25.0,success,
RANDOM_MGC_9442,Random,2,1,58.0,47.21,Moderate Similarity,0.88,0.7,1.0,,0.576,0.588,19.0,success,
RANDOM_MGC_9439,Random,4,6,64.95,62.54,High Similarity,0.96,0.95,1.0,7.8,0.647,0.654,23.0,success,
RANDOM_MGC_9440,Random,4,6,64.4,62.01,High Similarity,0.96,0.95,1.0,4.85,0.621,0.698,25.0,success,
RANDOM_MGC_9444,Random,3,3,63.69,57.39,High Similarity,0.92,0.85,1.0,4.81,0.668,0.563,26.0,success,
RANDOM_MGC_9443,Random,4,6,66.37,63.91,High Similarity,0.96,0.95,1.0,4.78,0.643,0.713,25.0,success,
RANDOM_MGC_9441,Random,5,10,58.65,58.65,High Similarity,1.0,1.0,1.0,7.98,0.535,0.706,26.0,success,
RANDOM_MGC_9446,Random,3,3,47.07,42.41,Moderate Similarity,0.92,0.85,1.0,9.08,0.396,0.644,24.0,success,
RANDOM_MGC_9445,Random,4,6,62.85,60.52,High Similarity,0.96,0.95,1.0,8.49,0.666,0.54,28.0,success,
RANDOM_MGC_9449,Random,4,6,63.31,60.96,High Similarity,0.96,0.95,1.0,7.07,0.621,0.662,22.0,success,
RANDOM_MGC_9447,Random,5,10,55.95,55.95,High Similarity,1.0,1.0,1.0,4.99,0.551,0.58,24.0,success,
RANDOM_MGC_9450,Random,4,6,63.09,60.76,High Similarity,0.96,0.95,1.0,7.66,0.657,0.569,22.0,success,
RANDOM_MGC_9448,Random,5,10,61.73,61.73,High Similarity,1.0,1.0,1.0,3.91,0.604,0.648,27.0,success,
RANDOM_MGC_9453,Random,3,3,49.91,44.97,Moderate Similarity,0.92,0.85,1.0,4.09,0.411,0.705,24.0,success,
RANDOM_MGC_9451,Random,5,10,67.91,67.91,High Similarity,1.0,1.0,1.0,4.98,0.704,0.62,27.0,success,
RANDOM_MGC_9454,Random,3,3,49.54,44.63,Moderate Similarity,0.92,0.85,1.0,5.26,0.482,0.526,27.0,success,
RANDOM_MGC_9452,Random,5,10,55.14,55.14,High Similarity,1.0,1.0,1.0,10.61,0.565,0.519,26.0,success,
RANDOM_MGC_9456,Random,3,3,55.76,50.24,High Similarity,0.92,0.85,1.0,14.15,0.56,0.552,23.0,success,
RANDOM_MGC_9455,Random,4,6,62.11,59.81,High Similarity,0.96,0.95,1.0,5.7,0.608,0.652,26.0,success,
RANDOM_MGC_9457,Random,3,3,50.43,44.93,Moderate Similarity,0.92,0.85,0.95,15.22,0.437,0.662,22.0,success,
RANDOM_MGC_9458,Random,3,3,64.73,58.32,High Similarity,0.92,0.85,1.0,7.87,0.609,0.736,23.0,success,
RANDOM_MGC_9460,Random,4,6,60.81,58.56,High Similarity,0.96,0.95,1.0,4.78,0.643,0.526,24.0,success,
RANDOM_MGC_9461,Random,4,6,55.7,53.64,High Similarity,0.96,0.95,1.0,11.96,0.526,0.629,26.0,success,
RANDOM_MGC_9459,Random,5,10,55.21,55.21,High Similarity,1.0,1.0,1.0,10.51,0.482,0.716,25.0,success,
RANDOM_MGC_9462,Random,5,10,47.2,47.2,Moderate Similarity,1.0,1.0,1.0,8.04,0.447,0.531,26.0,success,
RANDOM_MGC_9463,Random,5,10,63.99,63.99,High Similarity,1.0,1.0,1.0,6.82,0.666,0.579,25.0,success,
RANDOM_MGC_9464,Random,5,10,53.46,53.46,High Similarity,1.0,1.0,1.0,13.67,0.488,0.644,26.0,success,
RANDOM_MGC_9466,Random,4,6,40.12,38.24,Moderate Similarity,0.96,0.95,0.95,19.72,0.376,0.461,26.0,success,
RANDOM_MGC_9465,Random,5,10,65.86,65.86,High Similarity,1.0,1.0,1.0,4.5,0.641,0.699,23.0,success,
RANDOM_MGC_9468,Random,4,6,57.49,55.36,High Similarity,0.96,0.95,1.0,6.95,0.551,0.631,22.0,success,
RANDOM_MGC_9470,Random,3,3,59.93,54.0,High Similarity,0.92,0.85,1.0,9.37,0.588,0.626,25.0,success,
RANDOM_MGC_9467,Random,5,10,58.78,58.78,High Similarity,1.0,1.0,1.0,9.14,0.599,0.562,25.0,success,
RANDOM_MGC_9469,Random,4,6,69.53,66.95,High Similarity,0.96,0.95,1.0,6.57,0.681,0.728,22.0,success,
RANDOM_MGC_9471,Random,3,3,32.89,28.98,Low Similarity,0.92,0.85,0.9,25.04,0.398,0.168,21.0,success,
RANDOM_MGC_9472,Random,4,6,55.66,53.04,High Similarity,0.96,0.95,0.95,18.14,0.535,0.606,23.0,success,
RANDOM_MGC_9477,Random,4,6,41.89,40.34,Moderate Similarity,0.96,0.95,1.0,11.43,0.356,0.565,25.0,success,
RANDOM_MGC_9476,Random,5,10,50.39,50.39,High Similarity,1.0,1.0,1.0,13.61,0.46,0.607,24.0,success,
RANDOM_MGC_9473,Random,5,10,54.27,54.27,High Similarity,1.0,1.0,1.0,10.13,0.472,0.708,21.0,success,
RANDOM_MGC_9474,Random,5,10,51.15,51.15,High Similarity,1.0,1.0,1.0,13.17,0.474,0.599,28.0,success,
RANDOM_MGC_9475,Random,5,10,58.85,58.85,High Similarity,1.0,1.0,1.0,6.04,0.576,0.617,27.0,success,
RANDOM_MGC_9478,Random,3,3,57.78,52.06,High Similarity,0.92,0.85,1.0,11.98,0.529,0.693,24.0,success,
RANDOM_MGC_9480,Random,3,3,56.33,50.75,High Similarity,0.92,0.85,1.0,4.79,0.493,0.727,24.0,success,
RANDOM_MGC_9483,Random,3,3,62.07,55.93,High Similarity,0.92,0.85,1.0,6.9,0.622,0.618,24.0,success,
RANDOM_MGC_9481,Random,4,6,66.26,63.81,High Similarity,0.96,0.95,1.0,3.04,0.717,0.535,29.0,success,
RANDOM_MGC_9479,Random,5,10,61.77,61.77,High Similarity,1.0,1.0,1.0,13.17,0.604,0.649,26.0,success,
RANDOM_MGC_9482,Random,5,10,49.83,49.83,Moderate Similarity,1.0,1.0,1.0,6.73,0.441,0.631,27.0,success,
RANDOM_MGC_9484,Random,5,10,53.26,53.26,High Similarity,1.0,1.0,1.0,9.66,0.488,0.636,25.0,success,
RANDOM_MGC_9486,Random,3,3,52.56,47.35,Moderate Similarity,0.92,0.85,1.0,13.75,0.51,0.562,29.0,success,
RANDOM_MGC_9485,Random,5,10,58.3,58.3,High Similarity,1.0,1.0,1.0,4.99,0.555,0.648,28.0,success,
RANDOM_MGC_9489,Random,3,3,71.49,64.41,High Similarity,0.92,0.85,1.0,0.93,0.739,0.658,25.0,success,
RANDOM_MGC_9490,Random,3,3,55.7,50.18,High Similarity,0.92,0.85,1.0,4.69,0.577,0.511,24.0,success,
RANDOM_MGC_9488,Random,4,6,66.87,64.4,High Similarity,0.96,0.95,1.0,3.75,0.724,0.538,25.0,success,
RANDOM_MGC_9487,Random,5,10,64.64,64.64,High Similarity,1.0,1.0,1.0,3.75,0.663,0.607,28.0,success,
RANDOM_MGC_9492,Random,4,6,61.21,58.95,High Similarity,0.96,0.95,1.0,10.08,0.624,0.584,25.0,success,
RANDOM_MGC_9494,Random,3,3,51.2,46.13,Moderate Similarity,0.92,0.85,1.0,7.26,0.501,0.539,25.0,success,
RANDOM_MGC_9491,Random,5,10,64.49,64.49,High Similarity,1.0,1.0,1.0,3.96,0.614,0.718,30.0,success,
RANDOM_MGC_9496,Random,4,6,56.58,54.48,High Similarity,0.96,0.95,1.0,6.24,0.523,0.665,26.0,success,
RANDOM_MGC_9497,Random,3,3,47.72,42.99,Moderate Similarity,0.92,0.85,1.0,14.01,0.465,0.506,20.0,success,
RANDOM_MGC_9493,Random,5,10,60.97,60.97,High Similarity,1.0,1.0,1.0,9.72,0.596,0.642,26.0,success,
RANDOM_MGC_9495,Random,5,10,52.57,52.05,High Similarity,1.0,1.0,0.95,15.48,0.446,0.711,28.0,success,
RANDOM_MGC_9498,Random,4,6,53.71,51.72,High Similarity,0.96,0.95,1.0,10.94,0.509,0.603,27.0,success,
RANDOM_MGC_9501,Random,3,3,63.14,56.89,High Similarity,0.92,0.85,1.0,3.53,0.65,0.588,25.0,success,
RANDOM_MGC_9500,Random,3,3,52.61,47.41,Moderate Similarity,0.92,0.85,1.0,1.5,0.47,0.658,26.0,success,
RANDOM_MGC_9502,Random,3,3,58.55,52.75,High Similarity,0.92,0.85,1.0,3.83,0.591,0.573,24.0,success,
RANDOM_MGC_9499,Random,5,10,60.33,60.33,High Similarity,1.0,1.0,1.0,9.57,0.588,0.638,25.0,success,
RANDOM_MGC_9504,Random,3,3,63.77,57.46,High Similarity,0.92,0.85,1.0,3.91,0.653,0.602,22.0,success,
RANDOM_MGC_9503,Random,5,10,55.77,55.77,High Similarity,1.0,1.0,1.0,6.47,0.526,0.632,27.0,success,
RANDOM_MGC_9507,Random,3,3,69.38,62.51,High Similarity,0.92,0.85,1.0,5.16,0.671,0.747,23.0,success,
RANDOM_MGC_9505,Random,3,3,51.4,46.31,Moderate Similarity,0.92,0.85,1.0,8.93,0.456,0.65,24.0,success,
